Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
VTA,Cnj,aw,mikaw,mikaw,3SgProx,3SgObv/3PlObv,Neu,Neg,mikawaasig,<<mikaw>>aasig,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,3SgObv/3PlObv,Neu,Pos,mikawaad,<<mikaw>>aad,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Excl,3SgObv/3PlObv,Neu,Neg,mikawimaasiwangid,<<mikaw>>imaasiwangid,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Excl,3SgObv/3PlObv,Neu,Pos,mikawimangid,<<mikaw>>imangid,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Incl,3SgObv/3PlObv,Neu,Neg,mikawimaasiwang,<<mikaw>>imaasiwang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Incl,3SgObv/3PlObv,Neu,Pos,mikawimang,<<mikaw>>imang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,3SgObv/3PlObv,Neu,Neg,mikawimaasiwind,<<mikaw>>imaasiwind,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,3SgObv/3PlObv,Neu,Pos,mikawimind,<<mikaw>>imind,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,3SgObv/3PlObv,Prt,Neg,mikaagosinigoban,<<mikaa>>gosinigoban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,3SgObv/3PlObv,Prt,Pos,mikaagonipan,<<mikaa>>gonipan,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,1Sg,3SgObv/3PlObv,Prt,Neg,mikawimaasiwagiban,<<mikaw>>imaasiwagiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,1Sg,3SgObv/3PlObv,Prt,Pos,mikawimagiban,<<mikaw>>imagiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,3SgObv/3PlObv,Prt,Neg,mikawimaasiwegiban,<<mikaw>>imaasiwegiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,3SgObv/3PlObv,Prt,Pos,mikawimegiban,<<mikaw>>imegiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,3SgObv/3PlObv,Prt,Neg,mikawimaasiwadiban,<<mikaw>>imaasiwadiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,3SgObv/3PlObv,Prt,Pos,mikawimadiban,<<mikaw>>imadiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,3SgObv/3PlObv,Prt,Neg,mikawaasigwaaban,<<mikaw>>aasigwaaban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,3SgObv/3PlObv,Prt,Pos,mikawaawaapan,<<mikaw>>aawaapan,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,3SgObv/3PlObv,Prt,Neg,mikawaasigoban,<<mikaw>>aasigoban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,3SgObv/3PlObv,Prt,Pos,mikawaapan,<<mikaw>>aapan,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Excl,3SgObv/3PlObv,Prt,Neg,mikawimaasiwangidiban,<<mikaw>>imaasiwangidiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Excl,3SgObv/3PlObv,Prt,Pos,mikawimangidiban,<<mikaw>>imangidiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Incl,3SgObv/3PlObv,Prt,Neg,mikawimaasiwangiban,<<mikaw>>imaasiwangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Incl,3SgObv/3PlObv,Prt,Pos,mikawimangiban,<<mikaw>>imangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,3SgObv/3PlObv,Prt,Neg,mikawimaasiwindiban,<<mikaw>>imaasiwindiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,3SgObv/3PlObv,Prt,Pos,mikawimindiban,<<mikaw>>imindiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,3SgProx,Dub,Neg,mikaagosiigwen,<<mikaa>>gosiigwen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,3SgProx,Dub,Pos,mikaagogwen,<<mikaa>>gogwen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,1Sg,3SgProx,Dub,Neg,mikawaasiwaawagen,<<mikaw>>aasiwaawagen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,1Sg,3SgProx,Dub,Pos,mikawaawagen,<<mikaw>>aawagen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,3SgProx,Dub,Neg,mikawaasiwaawegwen,<<mikaw>>aasiwaawegwen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,3SgProx,Dub,Pos,mikawaawegwen,<<mikaw>>aawegwen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,3SgProx,Dub,Neg,mikawaasiwaawaden,<<mikaw>>aasiwaawaden,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,3SgProx,Dub,Pos,mikawaawaden,<<mikaw>>aawaden,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgObv/3PlObv,3SgProx,Dub,Neg,mikaagosiigwen,<<mikaa>>gosiigwen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgObv/3PlObv,3SgProx,Dub,Pos,mikaagogwen,<<mikaa>>gogwen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Excl,3SgProx,Dub,Neg,mikawaasiwaawangiden,<<mikaw>>aasiwaawangiden,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Excl,3SgProx,Dub,Pos,mikawaawangiden,<<mikaw>>aawangiden,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Incl,3SgProx,Dub,Neg,mikawaasiwaawangen,<<mikaw>>aasiwaawangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Incl,3SgProx,Dub,Pos,mikawaawangen,<<mikaw>>aawangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,3SgProx,Dub,Neg,mikawaasiwaawinden,<<mikaw>>aasiwaawinden,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,3SgProx,Dub,Pos,mikawaawinden,<<mikaw>>aawinden,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,3SgProx,Neu,Neg,mikaagosig,<<mikaa>>gosig,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,3SgProx,Neu,Pos,mikaagod,<<mikaa>>god,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,1Sg,3SgProx,Neu,Neg,mikawaasiwag,<<mikaw>>aasiwag,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,1Sg,3SgProx,Neu,Pos,mikawag,<<mikaw>>ag,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,3SgProx,Neu,Neg,mikawaasiweg,<<mikaw>>aasiweg,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,3SgProx,Neu,Pos,mikaweg,<<mikaw>>eg,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,3SgProx,Neu,Neg,mikawaasiwad,<<mikaw>>aasiwad,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,3SgProx,Neu,Pos,mikawad,<<mikaw>>ad,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgObv/3PlObv,3SgProx,Neu,Neg,mikaagosig,<<mikaa>>gosig,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgObv/3PlObv,3SgProx,Neu,Pos,mikaagod,<<mikaa>>god,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Excl,3SgProx,Neu,Neg,mikawaasiwangid,<<mikaw>>aasiwangid,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Excl,3SgProx,Neu,Pos,mikawangid,<<mikaw>>angid,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Incl,3SgProx,Neu,Neg,mikawaasiwang,<<mikaw>>aasiwang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Incl,3SgProx,Neu,Pos,mikawang,<<mikaw>>ang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,3SgProx,Neu,Neg,mikawaasiwind,<<mikaw>>aasiwind,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,3SgProx,Neu,Pos,mikawind,<<mikaw>>ind,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,3SgProx,Prt,Neg,mikaagosigoban,<<mikaa>>gosigoban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,3SgProx,Prt,Pos,mikaagopan,<<mikaa>>gopan,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,1Sg,3SgProx,Prt,Neg,mikawaasiwagiban,<<mikaw>>aasiwagiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,1Sg,3SgProx,Prt,Pos,mikawagiban,<<mikaw>>agiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,3SgProx,Prt,Neg,mikawaasiwegiban,<<mikaw>>aasiwegiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,3SgProx,Prt,Pos,mikawegiban,<<mikaw>>egiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,3SgProx,Prt,Neg,mikawaasiwadiban,<<mikaw>>aasiwadiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,3SgProx,Prt,Pos,mikawadiban,<<mikaw>>adiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgObv/3PlObv,3SgProx,Prt,Neg,mikaagosigoban,<<mikaa>>gosigoban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgObv/3PlObv,3SgProx,Prt,Pos,mikaagopan,<<mikaa>>gopan,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Excl,3SgProx,Prt,Neg,mikawangidiban,<<mikaw>>angidiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Excl,3SgProx,Prt,Pos,mikawangidiban,<<mikaw>>angidiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Incl,3SgProx,Prt,Neg,mikawaasiwangiban,<<mikaw>>aasiwangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,Incl,3SgProx,Prt,Pos,mikawangiban,<<mikaw>>angiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,3SgProx,Prt,Neg,mikawaasiwindiban,<<mikaw>>aasiwindiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,3SgProx,Prt,Pos,mikawindiban,<<mikaw>>indiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Excl,Dub,Neg,mikaagosiiwaangen,<<mikaa>>gosiiwaangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Excl,Dub,Pos,mikaagowaangen,<<mikaa>>gowaangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,Excl,Dub,Neg,mikawisiiwaangen,<<mikaw>>i1siiwaangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,Excl,Dub,Pos,mikawiwaangen,<<mikaw>>i1waangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,Excl,Dub,Neg,mikawisiiwaangen,<<mikaw>>i1siiwaangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,Excl,Dub,Pos,mikawiwaangen,<<mikaw>>i1waangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Excl,Dub,Neg,mikawisiiwangidwaawen,<<mikaw>>i1siiwangidwaawen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Excl,Dub,Pos,mikawiwangidwaawen,<<mikaw>>i1wangidwaawen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Excl,Dub,Neg,mikawisiiwangiden,<<mikaw>>i1siiwangiden,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Excl,Dub,Pos,mikawiwangiden,<<mikaw>>i1wangiden,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Excl,Dub,Neg,mikaagoosiiwaangen,<<mikaa>>goosiiwaangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Excl,Dub,Pos,mikaagoowaangen,<<mikaa>>goowaangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Excl,Neu,Neg,mikaagosiwaang,<<mikaa>>gosiwaang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Excl,Neu,Pos,mikaagoyaang,<<mikaa>>goyaang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,Excl,Neu,Neg,mikawisiwaang,<<mikaw>>i1siwaang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,Excl,Neu,Pos,mikawiyaang,<<mikaw>>i1yaang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,Excl,Neu,Neg,mikawisiwaang,<<mikaw>>i1siwaang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,Excl,Neu,Pos,mikawiyaang,<<mikaw>>i1yaang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Excl,Neu,Neg,mikawisiwangidwaa,<<mikaw>>i1siwangidwaa,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Excl,Neu,Pos,mikawiyangidwaa,<<mikaw>>i1yangidwaa,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Excl,Neu,Neg,mikawisiwangid,<<mikaw>>i1siwangid,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Excl,Neu,Pos,mikawiyangid,<<mikaw>>i1yangid,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Excl,Neu,Neg,mikaagoosiwaang,<<mikaa>>goosiwaang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Excl,Neu,Pos,mikaagooyaang,<<mikaa>>gooyaang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Excl,Prt,Neg,mikaagosiwaangiban,<<mikaa>>gosiwaangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Excl,Prt,Pos,mikaagoyaangiban,<<mikaa>>goyaangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,Excl,Prt,Neg,mikawisiwaangiban,<<mikaw>>i1siwaangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Pl,Excl,Prt,Pos,mikawiyaangiban,<<mikaw>>i1yaangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,Excl,Prt,Neg,mikawisiwaangiban,<<mikaw>>i1siwaangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,2Sg,Excl,Prt,Pos,mikawiyaangiban,<<mikaw>>i1yaangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Excl,Prt,Neg,mikawisiwangidwaaban,<<mikaw>>i1siwangidwaaban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Excl,Prt,Pos,mikawiyangidwaaban,<<mikaw>>i1yangidwaaban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Excl,Prt,Neg,mikawisiwangidiban,<<mikaw>>i1siwangidiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Excl,Prt,Pos,mikawiyangidiban,<<mikaw>>i1yangidiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Excl,Prt,Neg,mikaagoosiwaangiban,<<mikaa>>goosiwaangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Excl,Prt,Pos,mikaagooyaangiban,<<mikaa>>gooyaangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Incl,Dub,Neg,mikaagosiiwangen,<<mikaa>>gosiiwangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Incl,Dub,Pos,mikaagowangen,<<mikaa>>gowangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Incl,Dub,Neg,mikoosiinowangwaawen,<<mikoo>>siinowangwaawen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Incl,Dub,Pos,mikoonowangwaawen,<<mikoo>>nowangwaawen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Incl,Dub,Neg,mikoosiinowangen,<<mikoo>>siinowangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Incl,Dub,Pos,mikoonowangen,<<mikoo>>nowangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Incl,Dub,Neg,mikaagoosiiwangen,<<mikaa>>goosiiwangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Incl,Dub,Pos,mikaagoowangen,<<mikaa>>goowangen,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Incl,Neu,Neg,mikaagosiwang,<<mikaa>>gosiwang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Incl,Neu,Pos,mikaagoyang,<<mikaa>>goyang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Incl,Neu,Neg,mikoosinowangwaa,<<mikoo>>sinowangwaa,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Incl,Neu,Pos,mikoonangwaa,<<mikoo>>nangwaa,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Incl,Neu,Neg,mikoosinowang,<<mikoo>>sinowang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Incl,Neu,Pos,mikoonang,<<mikoo>>nang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Incl,Neu,Neg,mikaagoosiwang,<<mikaa>>goosiwang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Incl,Neu,Pos,mikaagooyang,<<mikaa>>gooyang,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Incl,Prt,Neg,mikaagosiwangiban,<<mikaa>>gosiwangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,0Sg/0Pl,Incl,Prt,Pos,mikaagoyangiban,<<mikaa>>goyangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Incl,Prt,Neg,mikoosinowangwaaban,<<mikoo>>sinowangwaaban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3PlProx,Incl,Prt,Pos,mikoonangwaaban,<<mikoo>>nangwaaban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Incl,Prt,Neg,mikoosinowangiban,<<mikoo>>sinowangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,3SgProx,Incl,Prt,Pos,mikoonangiban,<<mikoo>>nangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Incl,Prt,Neg,mikaagoosiwangiban,<<mikaa>>goosiwangiban,GUESS,,,
VTA,Cnj,aw,mikaw,mikaw,X,Incl,Prt,Pos,mikaagooyangiban,<<mikaa>>gooyangiban,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,0Sg/0Pl,1Sg,Dub,Neg,mizhogosiiwaanen,<<mizho>>gosiiwaanen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,0Sg/0Pl,1Sg,Dub,Pos,mizhogowaanen,<<mizho>>gowaanen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Pl,1Sg,Dub,Neg,mizhosiiwegwen,<<mizho>>siiwegwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Pl,1Sg,Dub,Pos,mizhowegwen,<<mizho>>wegwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Sg,1Sg,Dub,Neg,mizhosiiwanen,<<mizho>>siiwanen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Sg,1Sg,Dub,Pos,mizhowanen,<<mizho>>wanen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3PlProx,1Sg,Dub,Neg,mizhosiiwaagwen,<<mizho>>siiwaagwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3PlProx,1Sg,Dub,Pos,mizhowaagwen,<<mizho>>waagwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3SgProx,1Sg,Dub,Neg,mizhwisiigwen,<<mizhw>>i1siigwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3SgProx,1Sg,Dub,Pos,mizhogwen,<<mizho>>gwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,X,1Sg,Dub,Neg,mizhogoosiiwaanen,<<mizho>>goosiiwaanen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,X,1Sg,Dub,Pos,mizhogoowaanen,<<mizho>>goowaanen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,0Sg/0Pl,1Sg,Neu,Neg,mizhogosiwaan,<<mizho>>gosiwaan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,0Sg/0Pl,1Sg,Neu,Pos,mizhogoyaan,<<mizho>>goyaan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Pl,1Sg,Neu,Neg,mizhosiweg,<<mizho>>siweg,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Pl,1Sg,Neu,Pos,mizhoyeg,<<mizho>>yeg,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Sg,1Sg,Neu,Neg,mizhosiwan,<<mizho>>siwan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Sg,1Sg,Neu,Pos,mizhoyan,<<mizho>>yan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3PlProx,1Sg,Neu,Neg,mizhosigwaa,<<mizho>>sigwaa,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3PlProx,1Sg,Neu,Pos,mizhowaad,<<mizho>>waad,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3SgProx,1Sg,Neu,Neg,mizhosig,<<mizho>>sig,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3SgProx,1Sg,Neu,Pos,mizhod,<<mizho>>d,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,X,1Sg,Neu,Neg,mizhogoosiwaan,<<mizho>>goosiwaan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,X,1Sg,Neu,Pos,mizhogooyaan,<<mizho>>gooyaan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,0Sg/0Pl,1Sg,Prt,Neg,mizhogosiwaambaan,<<mizho>>gosiwaambaan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,0Sg/0Pl,1Sg,Prt,Pos,mizhogoyaambaan,<<mizho>>goyaambaan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Pl,1Sg,Prt,Neg,mizhosiwegiban,<<mizho>>siwegiban,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Pl,1Sg,Prt,Pos,mizhoyegiban,<<mizho>>yegiban,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Sg,1Sg,Prt,Neg,mizhosiwamban,<<mizho>>siwamban,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,2Sg,1Sg,Prt,Pos,mizhoyamban,<<mizho>>yamban,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3PlProx,1Sg,Prt,Neg,mizhosigwaaban,<<mizho>>sigwaaban,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3PlProx,1Sg,Prt,Pos,mizhowaapan,<<mizho>>waapan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3SgProx,1Sg,Prt,Neg,mizhosigoban,<<mizho>>sigoban,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3SgProx,1Sg,Prt,Pos,mizhopan,<<mizho>>pan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,X,1Sg,Prt,Neg,mizhogoosiwaambaan,<<mizho>>goosiwaambaan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,X,1Sg,Prt,Pos,mizhogooyaambaan,<<mizho>>gooyaambaan,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,0Sg/0Pl,2Pl,Dub,Neg,mizhogosiiwegwen,<<mizho>>gosiiwegwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,0Sg/0Pl,2Pl,Dub,Pos,mizhogowegwen,<<mizho>>gowegwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,1Sg,2Pl,Dub,Neg,mizhosinowagoogwen,<<mizho>>sinowagoogwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,1Sg,2Pl,Dub,Pos,mizhonagoogwen,<<mizho>>nagoogwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3PlProx,2Pl,Dub,Neg,mizhogoosiiwegwen,<<mizho>>goosiiwegwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3PlProx,2Pl,Dub,Pos,mizhogoowegwen,<<mizho>>goowegwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3SgProx,2Pl,Dub,Neg,mizhogoosiiwanen,<<mizho>>goosiiwanen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3SgProx,2Pl,Dub,Pos,mizhogoowanen,<<mizho>>goowanen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,Excl,2Pl,Dub,Neg,mizhosiinogwaawen,<<mizho>>siinogwaawen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,Excl,2Pl,Dub,Pos,mizhonogwaawen,<<mizho>>nogwaawen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,X,2Pl,Dub,Neg,mizhogoosiiwegwen,<<mizho>>goosiiwegwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,X,2Pl,Dub,Pos,mizhogoowegwen,<<mizho>>goowegwen,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,0Sg/0Pl,2Pl,Neu,Neg,mizhogosiweg,<<mizho>>gosiweg,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,0Sg/0Pl,2Pl,Neu,Pos,mizhogoyeg,<<mizho>>goyeg,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,1Sg,2Pl,Neu,Neg,mizhosinowagog,<<mizho>>sinowagog,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,1Sg,2Pl,Neu,Pos,mizhonagog,<<mizho>>nagog,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3PlProx,2Pl,Neu,Neg,mizhosinowegwaa,<<mizho>>sinowegwaa,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3PlProx,2Pl,Neu,Pos,mizhonegwaa,<<mizho>>negwaa,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3SgProx,2Pl,Neu,Neg,mizhosinoweg,<<mizho>>sinoweg,GUESS,,,
VTA,Cnj,Cw,mizho,mizhw,3SgProx,2Pl,Neu,Pos,mizhoneg,<<mizho>>neg,GUESS,,,
